blockchain,project,version,block_date,block_time,token_bought_symbol,token_sold_symbol,token_pair,token_bought_amount,token_sold_amount,token_bought_amount_raw,token_sold_amount_raw,amount_usd,token_bought_address,token_sold_address,taker,maker,project_contract_address,tx_hash,tx_from,tx_to,trace_address,evt_index
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:10.000 UTC,WBNB,,,0.0900480105271094,,90048010527109399,772604549100000000,,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x1a0afdb465766dc5d66837ea25e7a7e5a24a55c7,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,0x,0x22b6664f8661d8662ea6dee81313141644a3aaa2,0x0f3fcd5ced4ce58bbda872bc6379962a377fd51888d440828188ed5e4d508acb,0xe9eec0b9f3b080abf81e91f8a7e12e1e742018b8,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,,161
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:43.000 UTC,,WBNB,,,0.3,98658490527032557628192467801,300000000000000000,,0x98a2500a2c3b8877b0ed5ac3acc300c50bf7064b,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x20e318ccb1a4353241a1c6fe8ce05c73340d79f8,0x,0x67c51db055ab177cdd1035857784481a9b4b90cb,0xf3b74673b47b42feac0f0fd5aabefcf1dbf664cff6c82d921dd035544b41d1f2,0x20e318ccb1a4353241a1c6fe8ce05c73340d79f8,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,,282
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:16.000 UTC,,USDT,,,0.000186,728116119764152,186000000000000,,0x01e68489f59583d30ea9ea843f362e10c222e777,0x55d398326f99059ff775485246999027b3197955,0xa9e5c665af4440bcf8a9e075a0e25d426614e372,0x,0x5b3ca8e4eda78d9dd8f6fe683367112170853359,0x3162cbd04845c85efcba8134168461ac70346cb4b0791639851f01bac25b0fbc,0xa9e5c665af4440bcf8a9e075a0e25d426614e372,0x82035fd79113391892046172efd97ff7fdbbd1fd,,3023
arbitrum,clipper,1,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:37.000 UTC,USDC,WETH,USDC-WETH,313.973341,0.1632,313973341,163200000000000000,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x64768a3a2453f1e8de9e43e92d65fc36e4c9872d,0x,0xe7b0ce0526fbe3969035a145c9e9691d4d9d216c,0xa37fccc2e75639b2ed07bc22c560481e8389e752421c3eb20aaaf3f556fb6256,0x89dd299dd4fb2d3e406d1c3e08d5710f24000e01,0x1111111254eeb25477b68fb85ed929f73a960582,,4
bnb,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:55:22.000 UTC,WBNB,BUSD,BUSD-WBNB,0.03285451073895418,11.033531780233407,32854510738954180,11033531780233406000,,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xe9e7cea3dedca5984780bafc599bd69add087d56,0x14831f12fccc86c4f3dae41c769593df766e4353,0x,0x32776ed4d96ed069a2d812773f0ad8ad9ef83cf8,0xd9fc8ce52fde648534c7436151f7c2b13f7262d695748beedad83078cd24a7b6,0xa60494d78a9ea6553a65cdaad831f7e549f211b6,0x1111111254fb6c44bac0bed2854e76f90643097d,,74
bnb,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:55:01.000 UTC,WBNB,USDT,USDT-WBNB,0.005637081322469011,1.8909066,5637081322469011,1890906600000000000,,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0x55d398326f99059ff775485246999027b3197955,0x14831f12fccc86c4f3dae41c769593df766e4353,0x,0x6fe9e9de56356f7edbfcbb29fab7cd69471a4869,0x93c1829c6252e6148635e440dcf847e20caae74e32bde18cdb05fb65b6a2da70,0x87906733b06143fe7c60b54fbe6cd98bd06b4812,0x1111111254fb6c44bac0bed2854e76f90643097d,,183
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:59:28.000 UTC,vUSD,vFTM,vFTM-vUSD,1124.1264132552903,2603.8114343029088,1124126413255290400000,2603811434302909000000,,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x2db8d2db86ca3a4c7040e778244451776570359b,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0xaec0bf409bb28efe308108d400034650c4d9ec75,0xc62f360961e5b0dcf985a27247109370b6cad7736ef71edb9cb565615b99fe98,0x448ae320ba114d453c107ef5c3c06a57c51dea2c,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,4
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:59.000 UTC,vATOM,vUSD,vATOM-vUSD,80.7492745411094,940.8479264947068,80749274541109400000,940847926494706800000,,0x5f714b5347f0b5de9f9598e39840e176ce889b9c,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0xb98e6912ae77c643957ed51dcf755895ec4bc6b4,0x51d2aefd20e19d1efa2d360fe383fee0b0ab79850889566eee88da26f935b856,0x197cb53e5694ede159a15032e567deac9c1514cb,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,5
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:55:15.000 UTC,WETH,ARB,ARB-WETH,15.316963750327824,20462.053462799344,15316963750327824000,20462053462799343000000,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x912ce59144191c1204e64559fe8253a0e49e6548,0x02e76ca155ef710ddf846bd8c8192a7d2e91d9cf,0x,0xc6f780497a95e246eb9449f5e4770916dcd6396a,0x112976ef1022f89d39b65fdeba612a9142f171c4eb32b8e26668194b41c07e47,0x02e76ca155ef710ddf846bd8c8192a7d2e91d9cf,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,23
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:55:10.000 UTC,USDT,WETH,USDT-WETH,11528.813816,6.0,11528813816,6000000000000000000,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xc6d973b31bb135caba83cf0574c0347bd763ecc5,0x,0x641c00a822e8b671738d32a431a4fb6074e5c79d,0x8f65e85eb4e9f2339a11f5c40185b13fbbe04ab9ac90da9725f7feaa60107df5,0xc6d973b31bb135caba83cf0574c0347bd763ecc5,0xe592427a0aece92de3edee1f18e0157c05861564,,19
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:23.000 UTC,ARB,WETH,ARB-WETH,7639.953521624561,5.717,7639953521624561000000,5717000000000000000,,0x912ce59144191c1204e64559fe8253a0e49e6548,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xa06f75aa0075dfc09155b495957dba76aad5129d,0x,0x92c63d0e701caae670c9415d91c474f686298f00,0xa4cb6de2f89424b60636874fd766ea95406c5c9239ef9db600e03e31d5ce7118,0xa06f75aa0075dfc09155b495957dba76aad5129d,0xe592427a0aece92de3edee1f18e0157c05861564,,8
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:55:14.000 UTC,USDC,ARB,ARB-USDC,1439.338634,1000.0,1439338634,1000000000000000000000,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x912ce59144191c1204e64559fe8253a0e49e6548,0x3437a388b127f564e15915e3d2b1e1ac14375479,0x,0xcda53b1f66614552f834ceef361a8d12a0b8dad8,0xd37dff57477e120b36556c70256ec3b0d31f2d3605641e959ed6d483dbce4b1a,0x3437a388b127f564e15915e3d2b1e1ac14375479,0x6d3211d63034f0e7585a20222b7cff0cefdbc64d,,2
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:47.000 UTC,WETH,,,0.007886635722462638,,7886635722462638,11138244633387936000,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x15b2fb8f08e4ac1ce019eadae02ee92aedf06851,0x0aacc6124269f9591a5fcb33d34654918c151221,0x,0xbf30b73504ac4dfb022c4e6ee111839ca09b0d34,0xc54ca46d4139767ee7304adfe53c94433c0f5e8216f149d9384fc56b63e95764,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,0x0aacc6124269f9591a5fcb33d34654918c151221,,10
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:59:11.000 UTC,STG,WETH,STG-WETH,95.80975072929544,0.0416325,95809750729295450000,41632500000000000,,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x0a2854fbbd9b3ef66f17d47284e7f899b9509330,0x,0xa8bd646f72ea828ccbc40fa2976866884f883409,0x61ef3697d4f7ba470e8e3a105999b9ae580a382cfa1875cb75055be603e58e32,0xb05e702992d1db60df240221133174b418e6cc5d,0x9dda6ef3d919c9bc8885d5560999a3640431e8e6,,3
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:54:34.000 UTC,WETH,USDC,USDC-WETH,0.014871174797750401,28.62387,14871174797750402,28623870,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x,0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,0x5e174681534c682ae50e59e08b2b133803051da8f0add4dae091d22ad2dcd2c7,0x871ea22ad5888b05c94d18c651b18a19bf33a575,0xd1ca1f4dbb645710f5d5a9917aa984a47524f49a,,29
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:54:25.000 UTC,,WBTC,,,0.01179185,1263597499122771460,1179185,,0x09e18590e8f76b6cf471b3cd75fe1a1a9d2b2c2b,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,0xb299222dc3dd79448ed33f0cee05b6be61a32c4e,0x,0x00765cdf4caa7cf0df556eeb7144c73e046988f3,0x33ac730fe2bb798bfe54471d914a825201a4d7390e5f4a0d856335f30f8801ec,0xb299222dc3dd79448ed33f0cee05b6be61a32c4e,0x4c60051384bd2d3c01bfc845cf5f4b44bcbe9de5,,20
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:58:28.000 UTC,WETH,USDC,USDC-WETH,0.009503974613378817,18.269138,9503974613378816,18269138,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x,0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,0x1bcb08e088560f98a8806407070677dd27bdd737f00a302d8208751498c4eeac,0x4a5b9914f06d2a58997ac8d4639f3798fc74b3dd,0xd1ca1f4dbb645710f5d5a9917aa984a47524f49a,,6
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:55:35.000 UTC,WETH,,,0.23543543980864673,,235435439808646735,904199,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x433117819df60cb943ec57fbc885c894c5602e1e,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x,0x16bfd24976ab1b2b8145eb6f5c54fd9ed093ff30,0x757370bd131f46f3ca0c45220b20bf745e21a0a678f39e4a7fce92d886078537,0x74eef19f8712abbcfe9d79c7d3e4e2d434fbb1f1,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,166
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:56:59.000 UTC,,WETH,,,0.01,7042072039751919607835,10000000000000000,,0x00f03a498e84586a181540d066852fa99ffe9586,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc20d6b6d6ea981d7a89e0edaa3bfd5569416469e,0x,0x650004c8b91c5561775eaafb7c7b050bb4597735,0xa3abb3e8d8a462f56f20e7439b04ef6316489aed49f6db319595a0175fffb7a7,0xc20d6b6d6ea981d7a89e0edaa3bfd5569416469e,0xdef1c0ded9bec7f1a1670819833240f027b25eff,,102
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:23.000 UTC,WETH,,,0.06626505662195269,,66265056621952686,6151029960000000000000000,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe43a5d70c91767920f737a2e02a2c41149489239,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x,0x6ae62df2950eadecfa5757ab9b66631230d51588,0xf6eca7c4e5ecec1601b2502a98d44b52af8502076f1b04b3072920915d0a583f,0xf3dfd49cb283c3d8b37611a0dd5c4d7ca71991c0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,5
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:56:35.000 UTC,WETH,,,0.5220196667097088,,522019666709708800,2904566747828669693034496,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xadfbfa478240a2f323e9e2a98c6da70fcb2707b7,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x,0x583bfb0f1126c0269a98f1d3e2d5066c94b151a3,0xfdd0a547376a5d9f79ae8f8c680454393f33eac102c5dc3a7faf0c7962729c3e,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,,3
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:58:11.000 UTC,WETH,,,0.017354836060046213,,17354836060046211,120815075051451,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x646cf218b3dc2d6061f599fc4fd792aa4ac76bf2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x,0xb37c61e94a5e0f79143b10f279b2e0c812dd4e6e,0x50c0d8e663ee31ef5772b27439ef164d1637ff30467295c591396f3725c96918,0x8605a1a70838c5ab478dbcbb41ff5ca806815d09,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,34
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:57:59.000 UTC,USDC,,,504.861915,,504861915,590560484090425319193204994519,,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x636d585f40a7a445da7403fcf92e03f89dc3ebd0,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0x,0xbfed730bf72d7c34cc9ca6cfb7b989afb3acd3a4,0xf8286fa2e4a4a4169f01eadecd60f5cd95b9900d588e9ae06e12251c95f258f1,0xe3c0a33992f9f15adf21846270c61a225cdbbee9,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,209
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:47.000 UTC,HDRN,HEX,HDRN-HEX,1639197269.582711,58915.8506071,1639197269582710975,5891585060710,,0x3819f64f282bf135d62168c1e513280daf905e06,0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,0xe859041c9c6d70177f83de991b9d757e13cea26e,0x,0x035a397725d3c9fc5ddd3e56066b7b64c749014e,0x0a14a69066fea768de9a527b6314762342d951e8a49713a98f52ffa69d7ed2ad,0xb543f8d66765c7074d1d77147d7e07880c96908f,0x0eae044f00b0af300500f090ea00027097d03000,,43
ethereum,sushiswap,1,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:47.000 UTC,USDT,WETH,USDT-WETH,57.003544,0.0297375,57003544,29737500000000000,,0xdac17f958d2ee523a2206206994597c13d831ec7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x,0x06da0fd433c1a5d7a4faa01111c044910a184553,0xcef3e6a0870f8c7823c8c1d4ad9d0af507e6055f964feb0af03cd47753333865,0xc604ed029d6375214ec9ffd4e37df9a67b1c87e6,0x881d40237659c251811cec9c364ef91dc08d300c,,154
fantom,spookyswap,1,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:58.000 UTC,CRV,WFTM,CRV-WFTM,0.07882365776893402,0.172074,78823657768934014,172074000000000000,,0x1e4f97b9f9f913c46f1632781732927b9019c68b,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,0x9dcc7e76856feffadbd8872d704e16d985a7a617,0x,0xb471ac6ef617e952b84c6a9ff5de65a9da96c93b,0xe62b3314dd358e1e1a9e2897afd43da17ee059487cc97b42f30e4929194544a9,0x9dcc7e76856feffadbd8872d704e16d985a7a617,0xf491e7b69e4244ad4002bc14e878a34207e38c29,,4
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:04.000 UTC,WBNB,,,0.13999049062315502,,139990490623155021,95700391558286537,,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xddbb3e6f8413d0e3adc700a731da304aec97bcbb,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,0x,0xebfa0df3d711b42aaab15e65b1b4570bdcd54705,0x952a653714e49fc51426f774333e289e4c64598ca9a5cbcba0ab26e09fdad096,0xb361f03da16abea7ac5dc36ff4efea55c54d4c1f,0x13f4ea83d0bd40e75c8222255bc855a974568dd4,,122
bnb,pancakeswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:16.000 UTC,EULER,USDT,EULER-USDT,12975.452302124319,21.491746655276007,12975452302124317539489,21491746655276008426,,0x3920123482070c1a2dff73aad695c60e7c6f6862,0x55d398326f99059ff775485246999027b3197955,0xb52603072981529c8c0db3e390b2876d97b9b7ed,0x,0xb1e71eee8916932e2f608f647b02e6fdd9142862,0xffdefc18501c923807b378056d21747a89d095583f3f9f3c77776fb2a7d732d0,0xdb9f360e7e251c6f25b89c4ef35471cfdfc9ba56,0xc98d9373ea4035a2f4af28976e3f95d5e73d2a28,,2310
bnb,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:49.000 UTC,WBNB,BUSD,BUSD-WBNB,0.04466743367144737,15.0,44667433671447368,15000000000000000000,,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xe9e7cea3dedca5984780bafc599bd69add087d56,0x14831f12fccc86c4f3dae41c769593df766e4353,0x,0x32776ed4d96ed069a2d812773f0ad8ad9ef83cf8,0x1675ac78b516fa65bfd8cc6c39d8b2fd40cea187e6d7e625661f27660900713a,0x28b311f60eb7e2a0a2c3782c0434b359f617045f,0x1111111254fb6c44bac0bed2854e76f90643097d,,44
bnb,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:55:22.000 UTC,WBNB,BUSD,BUSD-WBNB,0.008933071797205023,3.0,8933071797205023,3000000000000000000,,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xe9e7cea3dedca5984780bafc599bd69add087d56,0x14831f12fccc86c4f3dae41c769593df766e4353,0x,0x32776ed4d96ed069a2d812773f0ad8ad9ef83cf8,0x7ce4ff481bf06da27e803d1dae3ffccbeb68180d04d157d557e5d6c046e2d489,0xee8e9ddc2fc696d670cc18563d1999cad020b1f0,0x1111111254fb6c44bac0bed2854e76f90643097d,,164
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 20:00:14.000 UTC,VELO,USDC,USDC-VELO,0.5065984478673402,0.074522,506598447867340162,74522,,0x3c8b650257cfb5f272f799f5e2b4e65093a11a05,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xe4cf95eb02b13e703ba71c3d2c355c5752783c05,0x,0xe8537b6ff1039cb9ed0b71713f697ddbadbb717d,0x315adb08e1ec61c546bff70d837182999d2ad1b18e3478c88c40b916e0562daf,0x25c989cfcf85bc4e350e6319c8ae97e89a1c249d,0xcc3489e9296f7e85129db257f5faa4a6688f01e7,,136
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 20:01:14.000 UTC,WETH,OP,OP-WETH,0.19609134777743603,170.1639780842426,196091347777436016,170163978084242579301,,0x4200000000000000000000000000000000000006,0x4200000000000000000000000000000000000042,0xe48b804ae8b7de2165109eb63e3e811dcc3b5882,0x,0xcdd41009e74bd1ae4f7b2eecf892e4bc718b9302,0x1e4d4bb41889803e408c74d49a2520f1c64d523a13fef80bf366f65158a11d15,0xe31e43f02b34562844e386026068f2aabb42f91a,0xe48b804ae8b7de2165109eb63e3e811dcc3b5882,,11
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:59.000 UTC,,WETH,,,0.16745972196149975,49617261497760540782735634462,167459721961499759,,0xa589d8868607b8d79ee4288ce192796051263b64,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa1c08cb08eb61d0cbcf932ab1a6cb9fd65d156c1,0x,0xd7452bbc6d5acdbd53d544ab4bf84a8dc5aa1b8e,0xaded3841cf1e976719973bbc51d49cd5d7ff0642d3ff089eaf8eb3700a85df1c,0xa1c08cb08eb61d0cbcf932ab1a6cb9fd65d156c1,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,110
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:54:35.000 UTC,,WETH,,,0.95,395391615078629553511746481,950000000000000000,,0x249d1460d199842ddbaaf41ae01054179c9d258b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6bfb15e7fbaf4cad741d617de5556e4967ce5870,0x,0xbca6cbde4264f5eb2d9f1dd5edb6a1dfcf4e1089,0xec0cde18d4a7d42a69256a6959a9d738063f703549c306b8842899cf785c0706,0x6bfb15e7fbaf4cad741d617de5556e4967ce5870,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,264
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:35.000 UTC,,WETH,,,0.1,1104300978805453807909235199,100000000000000000,,0x9fc86c5afb7b336367b8c1cf1f895dbfdd1ca06d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x3c6231fdb5fc18b3178c70b356f0d89479b16766,0x,0x7917ac257375d2bc295e7d4e6852ff5cc95fe3a6,0x6e2cf266bb31891f2665e4854e780a1a5184c227360ddbd367f11210f35b7fe9,0x3c6231fdb5fc18b3178c70b356f0d89479b16766,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,4
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:57:12.000 UTC,vUSD,,,392.00089752459695,,392000897524596900000,4882647943831495000000,,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x8711ac690984badc42e7abe71f351b5ac2a2ad0d,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0x7a5d3da4658e9315e7d385b8a25d92cece6e6fab,0xf1aa1491d4c94a2f0f18f3784ccdc4abaaff0f800acf023c41094d8e1e5188c4,0xf6e3cfc895bb845242739048d72dd3d197669e2c,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,5
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:56:57.000 UTC,vUSD,vNEAR,vNEAR-vUSD,1298.381778139385,669.2507119938758,1298381778139385000000,669250711993875800000,,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x3fb3282e3ba34a0bff94845f1800eb93cc6850d4,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0x2534d4f1325aa7d3fc8d5d14f224e5c587a719b0,0x296db52845af66d85b63a17e58b132590e2caddbde733e622cbb1b7229e3cd85,0xb4419b8687eb4007bebe565593c785651bf9a03a,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,5
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 20:01:14.000 UTC,vFLOW,vUSD,vFLOW-vUSD,2202.6,2004.8025857766977,2202600000000000000000,2004802585776697600000,,0x7eada83e15acd08d22ad85a1dce92e5a257acb92,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0xd26ffdde6c0daaabeb0a6806221c6b9fe7519bdf,0x07ebd8c1a30a64907b62239cdee8c1a1ca34f48c22e0c85b31e925740087f670,0x8a1b4408941ccaeed289beaa58483addf738f22e,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,4
ethereum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:53:59.000 UTC,WETH,DXN,DXN-WETH,0.062484082341624475,3.000000415033586,62484082341624472,3000000415033586200,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x80f0c1c49891dcfdd40b6e0f960f84e6042bcb6f,0x84d85d9788bb93154f55ca1065a7deca3780f023,0x,0x7f808fd904ffa3eb6a6f259e6965fb1466a05372,0x68943f9e8b86725298c27f661324465575c41dfbc1c62f26f152abdeb50a2e95,0x8740a3f846cf7a49e5dbce0550451248c95b85a2,0x1111111254eeb25477b68fb85ed929f73a960582,,126
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:52:35.000 UTC,USDT,WETH,USDT-WETH,453.554174,0.23603272173565087,453554174,236032721735650880,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x926bc0070fa0f010dc7c63bf3d30131bfa009307,0x,0x641c00a822e8b671738d32a431a4fb6074e5c79d,0xe4962fdf661fbd7967e95714045db88f9cb496529f8cb251e17ebfa88433cdca,0x926bc0070fa0f010dc7c63bf3d30131bfa009307,0x4c60051384bd2d3c01bfc845cf5f4b44bcbe9de5,,9
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:54:06.000 UTC,USDC,WETH,USDC-WETH,105.680011,0.05496000969809367,105680011,54960009698093672,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x49208fd4c747d2f6ad4eeeb3d1093e4cd1a70a4f,0x,0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,0xaaa88ce9e932319e125f23deae1fc8a43fed005b939ffe9dbfb8ee718757a5da,0xda0ffe4da50a4f9f2f620a19fb59f659bfa04c2d,0x49208fd4c747d2f6ad4eeeb3d1093e4cd1a70a4f,,46
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:54:49.000 UTC,USDC,WETH,USDC-WETH,1439.764317,0.7487640208844959,1439764317,748764020884495870,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xaf5bfd73bf11ae6b050f27df2391c820d9fca74b,0x,0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,0xcaec8e7c92a359860d5e35bcc22f6a8cba567a1bb45a1fcf73164274b7b36d3d,0xaf5bfd73bf11ae6b050f27df2391c820d9fca74b,0x4c60051384bd2d3c01bfc845cf5f4b44bcbe9de5,,6
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 19:54:27.000 UTC,USDC,ARB,ARB-USDC,14.396511,10.0,14396511,10000000000000000000,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x912ce59144191c1204e64559fe8253a0e49e6548,0x0a2854fbbd9b3ef66f17d47284e7f899b9509330,0x,0xcda53b1f66614552f834ceef361a8d12a0b8dad8,0xd44bf6bc0ea57314970e796eaa8af46e46c10b663b6282449c2736b6ffec1fe4,0x757d4e95fde0c478061cb8835b9bfaa6f80bec6a,0x9dda6ef3d919c9bc8885d5560999a3640431e8e6,,4
